followers count,friends count,retweet count,favorite count,polarity,SubjectivityClass
4965,361,0,0,-0.07142857142857142,0
1163955,1299,19,25,-0.07142857142857142,0
72,68,4,4,0.0,0
14024,12147,2,0,0.0,0
2,24,0,0,0.3333333333333333,2
15066,1338,2,3,0.2,0
3537,3474,1,0,0.17045454545454544,1
6644,2903,2,1,0.25,2
1227,1414,0,0,0.0,0
1227,1414,1,4,0.5,1
10,29,0,1,0.25,2
3182,4190,0,2,0.0,0
71,369,0,0,0.0,0
6644,2903,1,0,0.0,0
6644,2903,0,0,0.0,0
649,620,0,5,0.0,0
1732,871,1,0,0.4,2
318598,10032,0,0,-0.012499999999999995,0
8145,8821,0,0,0.0625,1
252,222,1,3,0.5,1
255,1801,0,3,0.0,0
6,13,10,6,0.4,2
971,874,3,0,0.0,0
716,82,0,0,0.0,0
6,13,10,5,0.0,2
1516,167,0,1,0.0,0
138,51,0,0,0.125,0
209,194,0,0,-0.5,0
4,4,0,0,0.5,2
4,4,0,0,0.0,0
4,4,0,0,0.0,0
4,4,0,0,0.0,0
4,4,0,0,0.0,0
4,4,0,0,0.0,0
748,1253,0,0,0.1,0
223,359,0,0,0.0,0
1768,973,0,1,0.06666666666666668,0
640,1652,2,4,-0.05,0
2044,1803,3,4,0.0,0
2231,4940,0,0,0.033333333333333326,0
0,148,0,0,0.0,0
16,13,9,3,0.2336666666666667,1
206,443,3,7,0.0,0
21,22,1,3,0.0,0
854,778,0,1,0.0,0
2146,602,0,0,0.0,0
8145,8821,0,0,-0.6,2
4182,3440,0,4,0.0,0
37,223,0,0,0.0,0
26113,14274,12,10,0.0,0
1140,425,0,0,0.2083333333333333,0
1056,1295,1,2,0.1,2
9,81,0,1,0.0,0
104,948,0,0,0.0,0
95,987,0,0,0.0,0
16,10,0,0,0.0,0
39155,38376,0,0,0.0,0
2574,439,0,0,0.0,0
363,248,4,5,0.15555555555555556,0
2441,931,1,1,0.5571428571428572,2
53186,49841,3,7,0.2,0
143,51,0,0,0.5,2
3537,3474,0,0,0.3333333333333333,2
224,227,0,0,0.65,2
946,2735,0,0,0.0,0
8751,2895,1,0,0.0625,1
8976,9722,1,1,-0.5,0
8145,8821,0,0,-0.5,0
268,94,0,0,0.0,0
37518,134,4,21,0.016666666666666673,0
189,367,0,0,0.3833333333333333,2
12371,1074,2,2,-0.0625,0
84443,59461,2,1,0.0,0
688,1367,0,0,0.0,0
119,495,0,0,0.4,2
1285,1994,0,0,1.0,0
48298,6751,12,12,-0.09999999999999998,2
4,4,0,0,0.0,0
4,4,0,0,0.0,0
4,4,0,0,0.13636363636363635,1
4,4,0,0,0.6,2
4,4,0,0,0.0,0
28999,3853,0,7,0.0,0
2971,79,3,2,0.0,0
1909,2529,0,0,0.0,0
54,41,0,0,0.0,0
1862,1497,0,0,-0.5,1
860,83,0,0,-0.19166666666666665,2
2171,1534,1,0,0.0,0
4313,821,0,6,0.0,0
48,116,1,0,-0.25,1
2969,4742,0,0,0.0,0
4313,821,5,7,0.375,1
820,256,0,0,0.6,2
33,151,0,0,0.0,0
73,54,3,3,0.4,2
126,459,3,5,0.05,0
3002,2951,2,1,0.0,0
1255,43,0,0,0.0,0
563,0,1,2,0.5,1
671,426,0,0,0.0,0
1966,2900,0,0,-0.2,0
32,337,0,3,0.0,0
329,1101,3,1,0.0,0
4479,3575,0,1,0.0,0
115,452,0,0,0.062121212121212126,1
2828,396,3,4,0.0,0
26181,1720,1,4,0.0,1
34,0,0,0,0.25,0
232,715,0,0,0.125,0
624,131,0,1,-0.4,2
45697,1274,0,0,0.1,0
2883,1,1,0,0.2071428571428572,0
19609,20907,0,0,0.0,0
1562,182,1,0,0.0,1
457,0,0,0,0.0,0
1792,1787,2,1,0.0,1
3375,1000,3,2,0.0,0
1155,316,2,0,0.5,1
221,668,0,1,0.0,0
3361,1882,0,3,0.0,0
190,205,1,0,0.5,2
50882,3089,2,1,0.13636363636363635,1
4,4,0,0,0.0,0
4,4,0,0,0.0,0
1002,797,0,0,0.10714285714285714,0
561,583,0,0,0.2,0
0,5,0,0,0.5,1
138,146,0,0,0.25,0
882,3731,0,1,0.0,0
207,165,0,0,0.13636363636363635,1
52,299,2,11,0.05,0
3242,2535,1,1,-0.1,1
6,132,0,0,-0.1,0
130,180,0,5,0.0,0
4491,2063,0,2,0.5,1
1228,3233,0,0,0.0,0
861807,238,0,1,0.0,0
6843,7042,0,0,0.0,0
21,110,1,0,0.0,0
19,34,1,1,0.0,0
34871,9781,0,1,0.0,0
224,215,1,5,0.0,0
2384,2219,1,0,0.1,0
23271,369,12,14,0.5,1
132,54,0,1,0.0,0
784,959,0,0,0.0,0
6303,160,0,0,0.05000000000000002,1
1910,390,2,5,0.0,0
218,360,0,0,0.0,0
3537,3474,0,0,0.3333333333333333,2
5087,276,0,0,0.0,0
6,29,0,1,0.2,0
25,96,0,0,0.0,0
33632,1415,360,941,-0.25,1
13433,510,1,4,0.25,0
124,409,0,0,0.5,1
1124,721,0,1,0.0,0
5044,5544,0,1,0.13636363636363635,1
78618,86474,0,1,0.4,2
12655,7873,0,0,0.0,0
30,46,2,3,0.1875,1
23953,2048,1,3,0.0,2
574,1110,0,0,0.0,0
4,4,0,0,0.5,1
4,4,0,0,0.0,0
4,4,0,0,0.0,0
4,4,0,0,0.0,0
4,4,0,0,0.43333333333333335,2
272,1306,0,0,0.7,2
59,630,0,2,-0.16666666666666666,0
49,114,1,2,0.13333333333333336,1
802,860,0,0,0.275,1
1586,1505,0,0,0.8,0
238,325,0,0,0.5,1
18911,1141,0,0,0.0,0
1341,1562,9,10,0.25,1
79079,142,1,2,0.06666666666666668,0
2220,2358,3,5,0.9,2
22518,1034,4,7,0.0,0
3242,2535,1,0,-0.16,1
721,746,1,1,0.2,0
1370,347,0,0,0.0,0
272,1306,0,0,0.7,2
6475,302,1,0,0.15625,1
195177,18869,0,0,0.0,0
7244,246,1,5,0.25,0
900,4887,0,0,0.0,0
6264,62,0,0,0.0,0
563,0,13,5,0.5,1
2456,3339,0,0,0.0,2
26,0,0,0,0.0,0
232,322,0,3,-0.6666666666666666,2
802,860,0,0,-0.1111111111111111,0
458,114,0,0,0.0,0
95,244,3,6,0.0,0
4586,804,0,1,0.0,0
557,398,0,0,0.0,0
2116,142,0,0,0.8,2
29006,1303,0,0,0.0,0
6990,2925,2,4,0.0,0
519,224,4,4,0.625,1
29,35,0,1,0.2333333333333333,2
30921,2859,0,0,0.0,0
30921,2859,0,0,0.0,0
1127,983,0,0,0.0,0
1022,4876,1,2,0.0,0
56865,49918,7,7,-0.09999999999999998,2
272,1306,0,0,0.7,2
85,52,0,0,0.0,0
12140,190,0,0,0.0,0
38657,999,4,5,0.0,0
746,1334,0,0,0.0,0
796,660,1,1,0.0,0
7978,189,0,0,0.0,0
820,256,3,0,0.0,0
602504,162224,0,0,0.0,0
177,447,0,0,0.17222222222222225,0
71,166,0,0,0.0,0
0,0,0,0,0.0,0
62,287,0,0,0.0,0
1905,2292,0,0,0.0,0
833,925,0,0,-0.19444444444444445,2
833,925,0,0,0.0,0
833,925,0,0,0.08333333333333333,0
2621,757,0,1,0.06818181818181818,0
2991,1730,0,0,-0.05,0
5287,2050,1,3,0.0,0
4,4,0,0,0.0,0
58883,11368,0,0,0.4,2
4,4,0,0,0.0,0
4,4,0,0,0.5,1
4,4,0,0,0.0625,1
4875,311,0,0,0.12222222222222225,1
12655,7873,1,3,0.0,0
858,1059,0,0,0.0,0
77,91,0,0,0.0,0
134,5,0,0,-0.25,0
46,148,0,1,0.3166666666666667,1
1376,1154,0,1,0.5,1
5,113,0,0,0.0,0
187,72,1,0,0.5,1
41421,4,0,0,0.2,2
339421,12,2,20,0.13636363636363635,1
359,2507,0,1,0.5,1
464,1167,2,1,0.0,0
2,349,0,1,0.1,0
4804,4688,1,2,0.0,0
66,56,1,1,-0.2,0
519,607,0,0,0.0,0
53,918,0,0,0.0,0
18431,142,0,2,0.1,0
43,32,0,0,0.0,0
15,12,4,1,0.2336666666666667,1
7675,7096,0,0,0.0,0
35,501,0,0,0.0,0
3381,546,1,15,0.0,0
1298,1786,0,0,0.20000000000000004,2
645,399,1,2,0.0,0
8,5,0,0,0.0,0
486658,32,0,1,0.3,1
0,1,0,0,0.0,0
0,1,0,0,0.0,0
972,388,2,7,0.13636363636363635,1
967,1702,0,1,0.0,0
8,51,0,2,0.0,0
13,54,0,0,0.0,0
7800,964,0,0,0.05000000000000002,1
14590,277,0,0,0.0,0
42,77,0,0,0.1898989898989899,1
3260,1427,0,0,0.1,0
334,502,0,0,0.125,1
334,502,0,0,0.0,0
242,363,0,2,0.65,2
154,192,0,0,0.0,0
308,655,0,0,0.25,1
6330,2628,0,1,0.0,1
40,138,0,0,0.11212121212121212,0
266,2,0,0,0.0,0
150,214,3,6,0.0,1
162,81,29,17,0.0,0
2653,1201,0,0,0.0,0
124,61,0,0,0.5,1
7068,5445,0,0,0.0,0
34,217,0,0,0.4166666666666666,1
494,63,0,0,0.0,0
656,244,0,1,0.0,0
31,108,0,0,0.4,2
214,1461,0,2,0.3333333333333333,2
1600,2117,1,7,0.1,0
214,1461,0,2,0.3,0
1663,752,5,5,0.0,1
102861,2941,0,0,0.0,0
2130,4991,1,1,-0.8,2
233486,183038,9,9,0.25,2
109,199,0,0,0.0,0
53,91,0,0,-0.0625,2
47,171,3,0,0.1,0
617,1868,0,1,0.2,0
905,977,0,0,0.5,1
127,1179,0,0,0.4166666666666666,1
65549,89,1,5,-0.2,1
10779,161,0,1,0.0,0
10779,161,1,4,0.0,0
525,699,0,3,0.0,0
525,699,0,0,0.0,0
525,699,0,1,0.0,0
2130,4991,0,1,0.5,1
253,216,0,2,0.16666666666666666,1
3100,4774,0,0,0.5,1
525,699,1,2,0.1,0
525,699,0,1,0.0,0
525,699,0,1,0.1,0
525,699,0,3,0.0,0
17,80,0,0,-0.1555555555555556,0
45503,545,0,0,0.0,0
6,37,0,0,0.4166666666666666,1
134,220,0,2,0.1,0
267,873,1,1,0.0,0
97394,98593,1,5,0.5,1
93,28,0,0,0.0,0
21086,639,0,0,0.0,0
11466,10462,0,0,0.25,0
2052465,157,5,11,0.16666666666666666,2
1645,1755,0,7,0.5694444444444444,2
61,445,0,0,0.5,1
3534,2990,6,29,0.26666666666666666,0
24,98,0,0,-0.3888888888888889,2
303,46,3,4,0.08928571428571429,0
177,521,0,0,-0.5,2
539,3478,0,0,0.5,1
83,341,0,1,0.0,0
3,17,0,0,0.52,2
3558,2397,0,0,0.0,0
539,3478,0,1,0.5,1
131,267,0,0,0.3333333333333333,2
509,384,0,4,0.0,2
922,1741,0,3,0.2,0
1111,1313,0,1,0.0,0
115,630,0,0,0.14285714285714285,0
0,1,0,0,0.0,0
166,300,3,3,0.16,1
61,899,0,0,0.0,0
5777,4,0,0,0.0,0
914,1793,0,0,-0.035416666666666666,0
3703,3704,0,2,0.0,0
19,51,0,0,0.0,0
77,199,0,0,0.0,0
39116,536,1,0,0.0,0
220091,2478,1,0,0.0,0
1590,374,0,1,0.0,0
3394,504,2,3,-0.15,0
15111,851,0,0,0.21428571428571427,2
275,248,0,2,0.0,0
276,494,0,2,0.0,0
161025,93873,0,0,0.0,0
823,1589,0,0,-0.5,1
13019,1167,2,4,0.0,0
250,489,0,0,0.0,0
26113,14274,9,9,0.0,0
962,1476,1,0,0.25,1
823,1589,0,0,0.0,0
34,124,0,0,0.0,0
203,342,0,0,0.5,1
284,247,0,2,0.35,1
51431,39968,9,16,0.0,0
39,22,0,0,0.0,0
168,1046,0,0,0.0,0
43,55,1,0,0.0,0
1660,2177,0,0,0.0,0
269,150,2,0,0.0,0
16583,15190,1,2,0.0,2
30266,18008,0,0,0.0,0
66,208,0,0,0.0,0
2247,664,0,1,0.0,0
25350,12832,0,0,0.0,0
129,465,1,2,0.19523809523809524,2
38537,3913,0,1,0.0,0
5388,422,2,5,0.0,0
112512,946,13,93,0.0,0
68950,29686,0,0,0.5,1
3263,4779,0,1,0.26666666666666666,1
93,688,0,0,0.0,0
102400,65307,13,8,0.21212121212121213,0
232,486,0,1,0.0,0
1104,607,0,1,0.25,0
240,1673,0,1,0.0,0
1095,1872,0,1,0.0,0
88,165,0,0,-0.13181818181818186,1
8587,3705,0,0,0.0,0
121,351,0,1,0.016666666666666666,0
775,2984,0,0,0.0,0
2492,4995,1,1,0.0,0
41031,518,0,1,0.0,0
151,470,0,1,0.0,0
240,1673,0,1,0.0,0
4137,3445,0,0,0.125,0
240,1673,0,0,0.35,1
301,237,2,1,-0.5,0
759,738,0,0,0.5,1
194,89,0,0,0.8,2
16588,1278,0,0,0.04545454545454545,1
20542,62,0,0,0.0,0
1231,248,0,0,-0.07499999999999996,1
534,680,0,0,0.0,0
123,57,1,3,0.0,0
88,42,0,4,0.4,1
1314,4931,0,1,0.0,0
61,383,0,0,0.0,0
1004,200,3,9,0.0,0
502,970,0,1,0.3566666666666667,2
6760,7481,0,0,0.0,0
26113,14274,9,5,-0.15,0
1495,172,0,0,0.13636363636363635,1
61,383,0,0,0.0,0
4713,1038,0,4,0.0,0
883,759,0,0,0.0,0
1070,1032,0,0,0.0,0
449,964,0,0,0.10000000000000002,0
528,479,0,1,-0.033333333333333326,1
51431,39968,0,1,0.0,0
3560,2961,0,0,0.5,2
177,2382,0,0,0.0,0
58,117,0,0,0.5,1
250,461,0,0,0.0,0
460,1915,0,0,0.025,1
17,80,0,0,-0.03181818181818183,0
29598,19432,0,0,0.0,0
58,117,0,0,0.5,1
17,80,0,0,-0.03181818181818183,0
21,45,1,0,0.0,0
1412,3942,0,1,0.0,0
1780,391,0,0,0.09375,1
661,600,0,0,0.0,0
46944,145,0,4,0.125,2
223,420,0,0,0.25,0
55,488,0,1,0.0,0
17767,15488,0,0,0.16666666666666666,0
58,845,0,0,0.2875,1
1816,884,2,4,0.13333333333333333,1
563,0,6,3,0.8,2
8,8,2,2,0.0,0
17767,15488,0,0,0.5,1
18886,12507,0,3,0.13636363636363635,1
44487,335,0,0,0.0,0
51431,39968,1,0,0.0,0
145424,10320,0,1,0.65,2
291,333,0,3,0.19285714285714284,1
1829,219,1,4,0.25,1
1331,1813,0,0,0.05000000000000002,1
242,839,0,1,0.5,1
31,108,0,0,0.3833333333333333,2
47,305,0,0,0.5,1
2,14,0,0,0.0,2
47,305,0,0,0.0,0
1401,1048,0,4,0.04999999999999999,2
65638,1983,0,2,-0.25,1
189,367,0,0,0.4,0
10374346,402,6,24,0.16666666666666666,2
1736,5001,0,0,-0.35,2
14068,746,0,0,0.05000000000000002,1
750,559,0,0,0.06818181818181818,0
12304,9619,0,0,0.0,0
5669,5459,4,6,0.0,0
1144,376,0,1,0.0,0
811629,84484,110,367,-0.016666666666666666,0
1668,660,0,1,0.2,0
2763,3156,0,2,0.2,0
4785,766,2,1,0.5,1
1032,576,0,0,-0.5,2
51431,39968,0,1,0.0,0
20,93,1,0,0.0,0
203,342,2,0,0.0,0
1854,181,0,0,0.0,0
2859,388,5,7,0.0,0
89,302,0,0,0.0,2
97264,643,3,6,0.10000000000000002,0
5850,3915,4,3,-0.13111111111111112,2
1088,465,0,0,0.1875,1
879,1604,0,0,0.0,0
47,305,0,0,0.5,1
54649,1137,0,0,0.0,0
35,236,3,1,0.0,0
311,263,0,0,0.25,0
554,451,1,1,0.0,0
30,79,1,0,0.0,0
840,4990,0,1,0.0,0
28,78,0,0,0.0,0
19,23,0,0,0.0,0
11254,5079,7,21,0.0,0
11070,1442,13,16,0.0,0
880,396,1,2,0.0,0
1776,4023,1,0,-0.29000000000000004,1
2883,1,1,1,0.2071428571428572,0
408,829,0,2,0.05,0
36247,32174,2,0,-0.3,0
1936,3255,0,0,-0.25,0
17,19,0,0,0.5,1
7,14,0,0,0.5,1
9,72,0,0,0.5,1
5,11,0,0,0.5,1
103,464,0,0,0.5,1
21,104,0,0,0.5,1
31,64,0,0,0.5,1
16,31,0,1,0.5,1
13,54,0,0,0.5,1
1397,4119,0,0,0.5,1
419,620,0,0,0.5,1
23,8,0,0,0.5,1
67,314,0,0,0.0,0
122,37,0,0,0.275,1
91,29,0,0,0.5,1
2378,2205,0,0,0.32857142857142857,1
2230,2557,0,2,0.75,2
1472,915,0,27,0.011111111111111113,0
2866,1640,0,2,0.11111111111111112,0
10697,9580,1,0,0.0,0
420,721,0,0,0.06818181818181818,0
751,1231,2,1,0.0,0
2866,1640,0,0,0.10000000000000002,0
10,78,0,0,0.14285714285714285,1
509,516,0,2,-0.0125,0
260,390,0,1,0.075,0
1394,396,9,47,0.0,0
67,97,1,0,0.0,0
3002,2951,2,0,0.0,0
2082,3285,1,5,-0.6,2
563,0,8,5,0.8,2
279,513,2,0,0.0,0
714,1053,0,0,-0.5,2
7,24,0,1,0.016666666666666666,0
964,312,0,5,0.4777777777777778,2
504,640,0,1,0.5,1
3409,3397,1,2,0.0,0
1165,384,1,1,0.1787878787878788,0
18,60,0,0,0.0,0
151,157,0,0,0.0,0
2055,1329,0,0,0.0,0
79079,142,1,1,0.0,0
8976,9722,0,0,0.0,0
8145,8821,0,1,0.0,0
1591,954,0,1,0.0,1
224,807,0,1,0.0,0
248,1480,0,1,0.0,0
112,971,0,4,-0.2,0
45654,4886,6,4,0.0,0
3127,1386,1,7,0.5,1
320,824,0,0,-0.6666666666666666,2
6815,986,1,2,0.0,0
10187,250,0,0,0.0,0
3464,2558,2,12,0.0,0
326,167,0,1,0.0,0
241,352,0,0,0.0,0
1589,282,0,0,-0.10000000000000002,2
51431,39968,0,1,0.03333333333333333,0
104953,3404,1,1,0.0,0
1976,736,0,1,0.0,0
85,89,0,0,0.5,1
91,1381,0,0,0.0,0
551,221,0,1,0.016666666666666666,0
240,1673,1,0,0.0,1
145,165,1,1,0.0,0
5,1,0,0,0.0,0
24338,959,0,0,0.0,0
28,20,2,0,0.26785714285714285,1
27,545,0,0,0.2,0
17767,15488,0,0,0.5,1
236,26,8,18,0.19318181818181807,0
981,309,1,3,0.0,0
958,691,0,2,0.4,1
2230,2557,0,1,0.75,2
445,722,0,1,0.43333333333333335,1
2332,907,0,1,0.16666666666666666,0
344,218,0,1,0.2,0
1835,839,0,0,0.0,0
1816,884,0,1,0.0,0
286,1223,0,0,0.0,0
3328,390,23,87,0.2,0
850,487,0,0,0.0,0
4103,3927,0,1,0.0,0
2060,793,5,12,0.04545454545454545,1
12065,1,0,0,0.0,0
2671,651,6,23,0.25,2
32596,43,0,0,1.0,0
10142,296,0,3,0.1,0
1043,2073,2,1,-0.5,1
1,0,0,0,0.0,2
3554,1596,3,1,0.0,0
120,113,0,0,0.0,0
1013,2038,1,2,0.03333333333333333,0
142,132,0,0,-0.1875,2
297,222,1,3,0.0625,1
2283,912,0,1,0.0,0
86,178,1,4,-0.125,0
1723,1933,0,0,0.0,0
60570,362,4,5,-0.19444444444444445,2
78,117,0,0,0.275,1
25267,214,0,1,0.2681818181818182,2
16190,2419,3,1,0.5,1
2,2,0,1,0.016666666666666666,0
1716,563,8,0,0.45,2
376,576,0,0,0.5,1
8527,1296,0,0,0.0,0
272,27,0,0,0.6,2
19558,1055,2,4,0.2,1
235245,1335,2,1,0.0,0
177,181,0,1,0.0,2
1185,387,3,9,0.0,0
13496,7783,0,1,0.0,0
17767,15488,0,0,0.037037037037037035,2
11,4934,0,0,0.13809523809523808,1
4613,421,0,4,0.0,0
1458,205,0,1,0.0,0
531,1181,2,2,0.0,0
1029,1175,0,0,0.0,0
699,4833,0,1,0.0,0
219,1432,0,0,0.5,1
255,640,0,0,0.2333333333333333,1
4758,32,0,0,0.0,0
7,12,0,1,0.875,2
9677,9515,0,0,-0.1,0
130,4,0,0,0.2,0
9533,8503,0,0,0.2,0
0,4,0,0,0.4666666666666666,1
8976,9722,2,1,0.0,0
8145,8821,1,0,0.0,0
147,280,0,1,0.0,0
97,434,1,0,0.0,0
89,418,0,0,0.0,0
89,418,0,0,-0.2,0
89,418,0,0,0.4,2
4406,4998,1,0,0.0,0
279,776,0,2,0.5,1
1315,3402,1,0,-0.2,0
233,71,4,10,0.2,0
4488,1149,0,1,0.13636363636363635,1
1097,128,0,0,0.16666666666666666,0
95451,103177,0,0,0.2,0
73,114,0,0,-0.6666666666666666,2
2230,2557,0,1,0.75,2
46,41,0,0,-0.125,2
39897,1022,0,0,0.06666666666666668,0
462,113,0,0,0.5,2
4,4,0,0,-0.07692307692307693,0
3409,3397,0,0,0.0,1
66,620,0,0,0.2,0
8365,5797,0,0,0.7,2
48,110,0,0,0.0,0
713,766,2,5,0.06818181818181818,2
16879,3333,0,0,0.0,0
29622,2934,0,1,-0.2,0
16879,3333,0,0,0.0,0
1,0,0,0,0.0,0
649,545,0,0,0.0,0
175205,307,110,394,0.21103896103896105,1
51431,39968,0,0,0.0,0
220,37,0,0,0.0,0
98,574,0,1,0.640625,2
3002,2951,2,0,0.0,0
563,0,5,3,0.8,2
468,384,0,1,-0.06666666666666668,0
17767,15488,0,0,0.0,0
1497,521,0,3,0.0,0
11,4934,0,0,-0.11666666666666667,0
2130,4991,1,0,0.25,2
168,0,4,1,0.0,0
993,672,0,1,0.4,2
267,79,0,0,0.0,0
19015,630,0,1,1.0,0
155,132,0,1,0.2333333333333333,1
240,1673,0,0,0.0,0
8,8,2,2,0.0,0
23703,291,0,1,0.16666666666666666,2
2100,1970,0,0,0.2333333333333333,1
417,6,1,4,0.0,0
443,44,0,0,0.0,0
20530,298,1,1,0.275,1
240,1673,0,0,0.0,0
790,348,9,18,0.1,0
71,326,0,0,0.5333333333333333,2
5044,5544,0,0,0.13636363636363635,1
940284,681,0,0,0.0,0
32596,43,0,0,1.0,0
772,274,0,0,0.0,0
214,212,0,0,0.0,0
373,161,0,1,0.15625,2
227136,2187,0,2,0.0,0
240,1673,0,0,0.0,0
16,1,0,0,0.03333333333333333,0
183,112,0,4,0.0,0
141,200,1,2,-1.0,2
2412,1968,0,0,0.0,0
2841,1280,0,0,-0.5,1
240,1673,0,0,0.0,0
12371,1074,0,0,0.2272727272727273,1
240,1673,0,0,0.35,1
1,1,0,0,0.35,0
11,130,0,0,0.0,0
240,1673,0,1,0.0,0
1603,1438,0,0,0.2333333333333333,1
360,125,0,1,-0.43333333333333335,2
8145,8821,0,0,0.0,0
1165,384,0,0,0.0,0
7088,2027,3,7,0.2333333333333333,2
32596,43,0,0,1.0,0
339,661,0,0,0.4,2
1731,3075,0,0,0.2,0
151492,21,4,9,0.275,1
2230,2557,0,0,0.75,2
25855,43,1,1,0.0,0
2987,4851,0,0,0.0,0
470,1854,0,0,0.0,0
1071,2723,0,0,0.0,0
462278,1047,9,26,-0.05,0
353,941,0,2,0.0,0
326,167,0,0,0.4,1
2063,879,1,2,0.1515151515151515,1
2538,3144,0,0,0.4388888888888889,2
279,649,0,0,0.05656565656565656,0
1287,964,0,0,0.0,0
8876,5134,0,1,0.0,1
93,190,0,0,0.25,1
866,426,0,0,0.5,2
136,130,1,3,0.04545454545454545,0
564,978,0,0,0.0,0
2681,506,0,0,0.0,0
4046,283,0,0,0.0,0
3,70,0,0,0.040277777777777767,1
271,859,1,2,0.30000000000000004,1
3822,519,1,4,0.375,2
1140,454,0,0,0.0,0
12655,7873,0,0,0.0,0
443,186,0,0,0.0,0
7002,7198,0,3,0.2,0
32596,43,0,0,1.0,0
74,158,0,0,0.25833333333333336,2
1173,0,0,0,0.0,0
25187,22177,2,1,0.08333333333333333,0
1599,1869,2,8,0.1,1
113,250,3,0,0.0,0
1384,992,0,4,0.35000000000000003,1
43,53,1,3,0.2,0
764,461,1,9,0.11111111111111112,2
89,418,0,0,-0.3,0
89,418,0,0,0.4,0
1145,1323,0,0,0.31666666666666665,0
461,218,2,1,0.7,2
13432,965,21,58,0.7,2
19,84,0,0,0.2,0
8145,8821,0,0,0.0,0
8976,9722,0,1,0.0,0
457,134,0,0,0.0,2
37,26,0,1,-0.25,1
18,90,0,0,0.5,1
542,988,0,0,0.0,0
1294,1459,5,11,-0.3,0
12856,717,5,23,-0.5,2
51,105,0,1,0.0,0
47,81,0,0,0.1,2
3822,645,0,0,0.4,2
47,305,0,0,0.5,1
28,20,1,1,0.26785714285714285,1
124,409,0,0,0.5,1
1484,880,1,1,0.0,0
3662,4995,0,0,0.07878787878787878,2
2061,5001,0,0,-0.325,2
114944,930,2,3,0.0,0
395,1644,0,1,0.2250000000000001,2
257,380,2,1,0.0,0
37,0,0,0,0.35,1
1,1,0,0,0.13636363636363635,1
2648,1541,0,1,-0.125,0
12989,1576,0,1,0.06818181818181818,0
11497,1907,0,2,0.0,0
8876,5134,0,1,0.0,0
7,171,0,0,0.0,0
1759,103,4,5,0.0,0
337,142,0,0,0.0,0
25891,168,4,8,0.0,0
3337,966,0,1,0.0,0
928,516,0,0,0.0,0
1565,338,0,0,0.0,0
9158,570,0,0,0.0,0
1865,1058,0,1,-0.1,2
3302,3378,1,3,0.11818181818181818,2
1197,66,2,0,0.06818181818181818,0
8876,5134,1,1,0.0,0
2,5,0,0,0.5,1
2883,1,0,0,0.2071428571428572,0
1816,884,2,1,0.0,0
104,559,1,3,0.3625,2
277,188,9,0,0.5,2
479,4996,0,0,0.0,2
3,1,0,0,0.5,1
1205,304,0,0,0.5,1
35,160,0,0,0.65,2
190,380,2,6,0.625,2
2590,4987,0,1,0.14285714285714285,0
23022,1869,2,4,0.07878787878787878,2
28,19,0,0,0.0,0
30,15,0,0,0.0,0
19,9,0,0,0.0,0
1302,586,0,2,0.4,2
240,1673,0,0,0.0,0
30921,2859,0,0,0.0,0
1146,904,0,0,0.0,0
0,61,0,0,-0.2,0
591,332,0,1,0.0,0
695,1695,0,0,0.0,0
95,147,0,0,0.0,0
55023,149,1,0,0.0,0
1562,182,1,0,0.0,1
2437,4329,0,0,0.0,0
2375,3823,0,3,0.125,0
1212,567,0,0,0.0,0
178,158,0,0,0.0,0
1984,1377,0,6,0.0,2
365,1592,0,0,0.0,0
2104,5001,0,1,0.0,0
10265,3332,0,0,0.0,0
306,1715,0,0,0.2,0
58707,668,0,0,0.5,1
18,31,3,10,0.0,0
10583,10806,1,3,0.3333333333333333,1
3002,2951,4,0,0.0,0
713,306,1,1,0.0,0
962,3177,0,4,0.8,2
563,0,14,3,0.8,2
1165,384,0,0,0.0,0
140,339,0,0,0.5,2
1266,1466,0,1,0.0,0
219,460,1,0,0.2,1
32596,43,0,0,1.0,0
727,490,1,4,0.0,0
1111,971,97,293,0.0,0
9671,9572,3,0,0.0,0
8382,150,2,2,0.0,0
259,236,0,0,0.0,0
7068,5445,0,0,0.0,0
5328,1053,0,0,0.0,0
4871,651,0,0,0.0,0
969,811,0,0,-0.5,0
386,728,0,1,0.9,2
212,307,0,0,0.2,0
666,321,1,0,0.0,0
239,888,0,0,0.4,2
151,139,0,0,0.0,0
327,951,0,0,0.0,0
3711,3266,2,1,0.25,0
1107,1126,2,4,0.0,0
391,866,0,1,0.25,1
16463,17890,2,3,0.0,0
2664,2194,2,4,0.19318181818181807,1
401,178,0,0,0.0,0
541,940,0,0,0.0,0
731,628,0,0,0.2,2
452,272,0,0,-0.16666666666666666,0
1130,604,2,1,0.4,2
684,1062,0,0,0.0,0
12351,1471,0,2,0.0,0
35,39,0,1,0.125,0
1999,381,0,0,0.2285714285714285,1
17,62,0,1,0.35,0
176,201,0,2,-0.05185185185185186,0
208,1153,0,1,0.14285714285714285,2
10661,896,0,0,-0.25,2
143,111,0,10,0.0,0
865,285,3,20,0.0,0
13030,3986,1,2,-0.0625,0
2466,175,0,0,0.0,0
17767,15488,0,0,0.5,1
374,52,0,1,0.7,2
5673,1705,1,1,0.0,0
802,860,0,0,-0.1111111111111111,0
1300,99,0,1,0.13333333333333333,0
1000,436,0,1,0.2125,1
1642,2832,0,2,0.0,0
2548,804,0,1,0.0,0
7139,6165,0,0,0.0,0
