followers count,friends count,retweet count,favorite count,PolarityClass,subjectivity
672,2849,0,0,,0.642857143
4664,4662,0,1,,0
6530,2704,3,2,,0.6
271,1063,1,2,,0.6
11380,14,1,2,,0
16,97,0,0,,0.372222222
93,64,0,0,,0.767857143
28,195,2,10,,0.478571429
2689,457,10,44,,0.2
5758,1152,0,2,,0.6125
525,1726,0,0,,0.6
701,4999,0,0,,0.454545455
4062,4738,0,0,,0
211,238,0,2,,0.888888889
164278,3240,5,9,,0
9441,5612,7,59,,0.2
1094,1694,0,0,,1
264,237,0,0,,0.4
6,4,0,0,,0
830,1019,0,0,,0.6
41,81,0,0,,0.45
1335,1696,0,0,,0.4
692,197,0,0,,0.6
22751303,1125,42,141,,0
3569,5000,2,0,,0.541666667
1,1,0,0,,0.9
15021,984,1,9,,0.6
1238,343,0,0,,0.4
30,179,0,0,,0
2554,1117,0,1,,0
10970,7410,4,4,,0.233333333
2,0,0,0,,0
6411,2397,2,2,,0.388636364
5,6,0,0,,0
1505,943,2,1,,0
198,635,0,0,,0.454545455
72773,1130,72,150,,0.55
626,546,0,1,,0.55
775,1156,0,0,,0
7290,211,0,0,,0.333333333
9441,5612,7,46,,0
586,1000,0,0,,0.6
354,472,0,0,,0
84,15,0,0,,0
124,87,0,0,,0.3625
322,545,0,0,,0.6
97,215,0,0,,0
56,562,0,1,,0.454545455
1730,5001,2,5,,0
622,1986,0,1,,1
162,875,0,0,,0.2
571,1789,0,1,,0.5
27866,3009,135,287,,0.6
9,176,0,0,,0
5874,6394,0,0,,0.6
15,187,0,1,,0.6
311,190,0,0,,0.6
11499,11925,0,0,,0.454545455
95923,24039,46,81,,0.3
325,830,0,0,,0
1256,1244,0,1,,1
7290,211,0,0,,0.333333333
877,1285,1,0,,0.5625
1927,322,2,2,,0.275
3099,3908,5,7,,0.3625
2119,4945,0,0,,0
409,1699,4,2,,0.288888889
2729,801,1,3,,0
2240,4953,0,0,,0.535714286
363,486,1,1,,0
266,271,0,1,,0.75
2387,715,0,1,,0.15
43,122,0,1,,1
2827,2741,0,0,,0.6
89,320,0,0,,0
604,1273,0,1,,0.517857143
23544,2384,22,43,,0
8223,1757,4,4,,0.65
221,112,0,3,,0
179,915,0,0,,0
8358,9100,0,0,,0
1577,178,1,4,,0.25
10803,236,5,23,,0.575
623,261,1,0,,0.2
31188,228,50,96,,0.625
498,383,0,0,,0.6
10,63,0,0,,0
630,430,0,2,,1
3681,4627,1,2,,1
394,511,0,0,,0
493,763,0,13,,0.3
448,415,0,0,,0.206944444
8862,2504,11,27,,0.55
179268,5823,488,2871,,1
3079,1733,1,0,,0.454545455
3052,3,0,0,,0.65
990,2133,0,1,,0.6
383,958,0,0,,0.6
2241,2393,0,0,,0
75,154,0,0,,1
188,804,0,0,,0
3349,3137,0,0,,0
1983,2842,0,0,,0
269,398,0,0,,0.541666667
4271,1626,5,6,,0.75
187,12,0,0,,0.4
30981,16252,30,55,,0
2,8,0,0,,0.5
19806,669,17,40,,0
18,160,0,0,,0.133928571
22,38,0,0,,1
75,154,0,0,,1
5431,2669,0,0,,0.1
12615,10309,1,2,,0.2
22,38,0,0,,1
918,674,1,3,,0
73,159,0,0,,0.05
885,283,2,10,,0.3
2006,531,0,0,,0
41,117,0,0,,0.65
270,585,2,1,,0.8
16304,17557,1,4,,0
558,1018,0,3,,0.5
7558,8245,0,0,,0.454545455
186838,1360,19,134,,0
8,27,0,0,,0.525
20,116,0,4,,0
126,303,1,3,,0.477272727
22,38,0,0,,1
2201,1611,0,0,,0.454545455
821,393,0,0,,0.5
181,369,2,0,,0.3
17433,4510,0,0,,0.4
33081,33631,7,20,,0
22,38,0,0,,1
99,210,0,0,,0.6
29,137,0,0,,0.816666667
130,134,1,1,,0.560714286
2,27,0,0,,0
12430,10842,0,0,,0.7
659,552,0,0,,0.666666667
17143,710,0,12,,0
4766,3027,1,3,,0.333333333
1189,1770,3,5,,1
1523,2068,0,0,,0.5
1340,2252,0,0,,0.6
2145,4975,0,1,,1
3512,3159,0,0,,0.427272727
344,1833,0,0,,0
28003,26303,0,0,,0.55
37277,368,29,143,,0
5381,36,10,23,,0.454545455
73,188,0,0,,0.6
736,4130,0,0,,0
623,796,0,0,,0
244,614,2,2,,0.435714286
296,349,0,0,,0.6
813,1767,0,0,,0.383333333
3210,3546,1,2,,0
453,919,0,0,,0
182,551,0,0,,0.575
613,3054,0,0,,0.55
58,223,0,2,,0
5116,5096,0,1,,0.283333333
5764,6320,0,0,,0.666666667
674,387,0,0,,0.9
12502,473,24,91,,0.3
140,379,0,0,,0.527272727
23,69,0,0,,0.6
42,84,0,0,,0.6
7290,211,0,1,,0.333333333
512,477,0,0,,0.6
3392,4233,2,1,,0
3053,2961,0,0,,0.408333333
59,232,0,0,,0
30095,3009,2,2,,0.251515152
313,740,0,0,,0.6
5699,4947,0,0,,0
259377,20844,396,769,,0.6
51203,335,24,56,,0
12357,1506,0,1,,0
453,919,0,0,,0.55
132,227,0,0,,0.5
5699,4947,2,3,,0
38,54,7,18,,0
236,11,2,7,,0
5528,2132,4,37,,0.3
188,273,1,3,,0.45
3933,4854,2,1,,0
1985,1611,1,1,,0.52
109642,3862,6,12,,0.8
1123,2186,0,1,,0
3,17,0,0,,0.443181818
781910,1440,28,76,,0
33161,1024,25,122,,0.5
199,301,0,0,,0.6
1178,1085,0,1,,0
959,659,0,0,,0
3646,404,0,0,,0
1916,1861,0,0,,0.6
8092,8491,0,0,,0
4872,4897,1,0,,0
13059,7618,0,0,,0.454545455
4350,4998,0,1,,0.7
286,743,0,0,,0
6638,3472,1,4,,0.454545455
230,110,0,2,,0.65
7507,7494,0,0,,0.6
847,695,0,1,,0.7
101,135,0,0,,0.6
588,410,0,0,,0.483333333
1263,1107,0,0,,0
1233,186,24,65,,0.3
84181,3601,58,246,,0
2504,3146,1,0,,0.3
3,37,0,0,,0
1783,2587,0,2,,0
1583,1685,0,0,,0.4
1275,2354,0,0,,0.6
564,366,1,6,,0
483,846,0,0,,0.454545455
0,60,0,0,,0.5
8451,1744,10,34,,0
1081,2352,0,0,,0.066666667
20345,20413,17,48,,0.35
7841,8023,0,0,,0.5
210,563,0,2,,0.283333333
20961,14444,0,1,,0.6
776,785,0,1,,0
12474,13681,4,3,,0.6
837,343,0,0,,0
2979,2911,0,0,,0.6
73694,1662,7,42,,0.1
73,61,0,0,,0.333333333
9146,238,3,13,,0.3
4157,4693,1,1,,0.6
23,0,0,0,,0
9090,27,4,5,,0.571428571
995,1164,1,1,,0
35,176,0,0,,1
26,236,0,0,,0.454545455
948,1500,0,0,,0
4754,1111,1,6,,0.4
2504,3146,0,0,,0
5,31,0,0,,1
4955,5441,0,0,,0.6
2783,2587,0,6,,1
796,1316,0,2,,0.3
25093,267,2,1,,0.05
818,884,0,0,,0
113,576,0,0,,0.8
2508,2166,0,0,,0.2
6446,2534,5,6,,1
249,417,0,0,,0.6
6619,6903,3,3,,0.3625
12188,12407,0,2,,0.285714286
221,375,0,1,,0.511904762
67,402,0,0,,0
6,45,0,0,,0.05
5003,5013,1,3,,0.4
6363,6822,0,1,,0.6
1101,1138,1,3,,0.5
893,989,1,1,,0.34040404
377,869,0,1,,0.5
2508,2166,0,0,,0.6
148,1025,0,0,,0.6
422229,27318,146,481,,0.466666667
279,126,0,0,,0
60,112,0,0,,0.4
1917,4718,0,0,,0.454545455
132,33,0,0,,0.1
0,16,1,0,,0
203,1522,0,0,,0.6
2987,3004,0,1,,0.6
157,637,0,0,,0.6
337,2927,1,1,,0.142857143
145025,116326,2,4,,0.454545455
11624,4038,0,1,,0.6
299,4810,0,0,,0.4
376,490,0,0,,0
3208,2821,1,0,,0
1546,4300,0,6,,0.3
24181,9617,0,0,,0.613333333
2715,738,28,71,,0.25
5969,2156,5,10,,0.416666667
143,24,1,5,,0.244444444
851,1266,1,1,,0.383333333
58,0,0,1,,0.5
4469,4795,2,1,,0.6
7707,999,1,0,,0.770833333
71774,2136,3,25,,0
5,0,0,0,,0.288888889
5,0,0,0,,0.288888889
2504,3146,4,13,,0.325252525
1881,1606,1,5,,0.4
4161,458,0,1,,0
3583,3901,0,0,,0.6
5,0,0,0,,0.288888889
35,374,0,0,,0.6
3855,4994,0,0,,0
384,327,0,0,,0.6
33,191,0,0,,0.6
3222,2761,0,4,,0.375
104265,103346,25,34,,0.6
182,1795,0,0,,0.6
9666,99,0,0,,0
2423,606,6,10,,1
597,1410,0,0,,0.6
284312,814,69,448,,0.214285714
197,144,0,0,,0.6
406,427,0,0,,0.6
190,228,0,0,,0.6
14759,6497,0,0,,0
3180,2069,0,0,,0.6125
498,1245,1,1,,0.544444444
48,20,1,3,,0.75
367,1155,0,0,,0.142857143
3565,2649,2,7,,1
1662,3231,0,0,,0
1,8,0,0,,0.2
964,840,2,3,,0.266666667
8076,1486,0,0,,0.3
204201,139929,0,3,,0
302,295,0,1,,0.566666667
40455,559,9,30,,0.6
182,429,0,1,,0.666666667
632,1118,0,0,,0.6
3049,4995,0,0,,1
88,157,0,0,,0.454545455
275,988,1,1,,0.535714286
75374,763,16,83,,0.325252525
12474,13681,4,7,,0.8
85,527,0,0,,0
12920,1914,3,8,,0
292,27,0,0,,1
65,293,7,18,,0.3
18458,1044,4,6,,0.1
157,834,0,0,,0.75
4662,437,10,85,,0.5
139,2907,0,1,,0.316666667
2,19,0,1,,0.5
1031,626,0,3,,0.65
60,375,0,0,,0.6
122,34,0,0,,0.066666667
1334,1383,0,1,,0
167,374,0,0,,0
343,1155,0,0,,0.6
4114,5001,1,0,,0.666666667
1,32,0,0,,0.454545455
13,131,0,0,,0
724,772,0,1,,0.8
2601,5001,0,0,,0.55
78061,2085,6,32,,0
306,314,0,1,,0.9
896,361,0,0,,0
3697,1776,2,3,,0.3
14871,3535,24,45,,0.770833333
1736,1910,0,0,,0
2232,2547,0,1,,0
854,919,0,0,,0.6
51,1301,0,0,,0.55
887,1651,0,0,,1
2885,1910,0,0,,0.4
3428,3821,2,8,,0.664772727
17353,14148,0,0,,0.666666667
1267,430,0,0,,0
22805,23581,0,2,,0.6
129,21,0,0,,0.454545455
14333,15703,2,0,,0.6
177,295,1,0,,0.427272727
24,184,0,0,,0.383333333
88,581,0,1,,0.6
316,666,0,0,,0.85
197,253,0,0,,0
1286,3277,2,6,,0
4,50,0,0,,0.6
82,926,0,0,,0.5
233,534,0,0,,0
805,1609,0,1,,0.666666667
1334,1383,0,0,,0.6
31,143,1,2,,0
5441,5611,0,0,,0.6
172,604,0,0,,0.5
73961,123,4,16,,0.571428571
14816,2163,10,8,,0
64,169,0,0,,0.6125
54554,6,393,1052,,0.6
967,979,0,0,,0.6
1781,445,1,4,,1
90643,80858,5,6,,0.6
1005866,2581,4199,11946,,0
8598,8905,6,9,,0.5
174,197,0,0,,0.6
5514,4522,1,0,,0.142857143
5125,3706,0,2,,0.6
901,2908,0,1,,0.55
348,17,0,0,,0.3
1785,1602,0,1,,0.6
1617,2431,0,0,,0.4
464,420,1,2,,0.377777778
789,548,0,0,,0.251515152
5789,4437,0,7,,0
2907,1797,0,1,,0.6
15482,3196,6,15,,0
111435,3272,126,326,,0.125
6,44,0,3,,0.8
3073,4999,0,0,,0.375
3512,5001,0,1,,0.5
67,304,0,0,,0.55
24,175,0,0,,0.6
33,10,0,1,,0
418,406,0,0,,0.214285714
14,102,0,0,,0.1
5699,4947,0,0,,0
529,1328,0,0,,1
1183,742,0,0,,0
519,143,1,0,,0.666666667
2128,371,2,1,,0.316666667
163703,573,0,2,,0
270,433,2,5,,0
75,1,0,0,,0
1792,2467,0,0,,0.438636364
105,675,0,0,,0.6
1,130,0,0,,1
893,427,0,1,,0.6
4380,5000,1,4,,0.6
2115,4994,1,2,,0
175,973,0,0,,0
11670,2740,0,0,,0
2084,1837,0,0,,0
18209,2430,3,10,,0
95,471,0,0,,0.066666667
827,692,0,0,,0.142857143
382,687,0,1,,0
528,2203,0,0,,0.666666667
1552,385,0,1,,1
1009,492,0,1,,0.75
986,3808,0,2,,0.378571429
2693268,1650,980,3161,,0
359,671,0,0,,0.241666667
69,557,0,1,,0
181659,23159,57,166,,0.375
5330,780,1,2,,0.607142857
20446,1091,86,226,,0
127619,461,15,345,,0.1
388,935,0,2,,0
1691,2957,1,2,,0.844444444
1381,2988,0,2,,0.066666667
6966,7543,0,0,,0
2179,3633,0,0,,0.3
1762,1817,1,0,,0.6
10614,9810,0,0,,0.6
5232,5677,32,51,,0.3
48408,48924,7,4,,0.405844156
6566,1099,0,3,,0.6
23237,1137,0,2,,0.1
4181,4231,0,0,,0.142857143
432049,91,6,24,,0.75
1085,1348,0,0,,0
418680,2983,144,589,,0
1386859,4769,7,33,,0
307,1955,0,0,,0.825
4380,5000,4,4,,0.6
2528,1558,0,0,,0.1
3971,5001,1,2,,0
6094,6701,0,0,,0.6125
138227,3561,68,175,,0.25
2948,3209,39,92,,0
78201,732,1,0,,0.305555556
2077,3602,5,9,,0
686347,49553,38,175,,0.483333333
992,1769,1,1,,0
14,385,0,0,,1
2023,1619,0,0,,0.6
542,178,0,1,,0
785,2411,0,0,,0.454545455
3246,4100,0,1,,0.45
3933,4915,0,1,,0
2060,1502,0,0,,0
239,792,0,0,,0.142857143
2073,2389,0,0,,0.45
7,38,0,0,,0.75
6961,7221,0,0,,0.3
0,3,0,0,,0.642857143
776,790,0,1,,0.4
262,604,0,0,,0.855555556
84399,6209,71,276,,0.75
228402,38648,178,391,,0.6
1962,4389,1,2,,0.675
28106,28545,5,8,,0.6
16,77,0,0,,0.458333333
216,215,2,4,,0.65
1615,1471,0,7,,0.4
1719,362,0,0,,0.144444444
1183,570,0,1,,0.444444444
187,921,0,0,,0.3
5476,1647,5,15,,0.6
2080,4900,1,0,,0
576,369,0,1,,1
8567,628,4,12,,0.5
127906,1122,4,4,,0
14,214,0,1,,0
49,179,0,0,,0
37,40,0,0,,0.454545455
191,185,0,0,,0.571428571
238,293,0,1,,0.3
39633,1311,45,87,,0.5
1497,3854,0,0,,0
8,43,0,0,,0.233333333
147,726,0,0,,0.5
187,2095,0,0,,0.6
49,112,0,0,,0.1
1804,2118,0,0,,0.6
704,2374,0,0,,0.454545455
1497,3854,0,0,,0
1412,4891,0,0,,0.2
77,79,0,0,,0
786,473,0,0,,0.533333333
194,1005,0,0,,0
327,1030,0,0,,0.35
342,189,0,0,,0.7
14422,14180,20,26,,0.5
69,160,0,0,,0.333333333
995,1100,0,0,,0
5758,1152,1,4,,0.6125
1486,60,0,4,,0
36182,1390,1,2,,0.377272727
1103,162,1,1,,0
65320,175,0,1,,0.3
13218,572,0,1,,0.666666667
80588,53,169,356,,0.6
6197,5550,0,0,,0.75
8039,1,1,0,,0
452,1927,0,0,,0.6
4,29,0,0,,0
72903,441,58,195,,0.6
4919,5237,0,0,,0.5
108,87,0,0,,0.6
38,0,0,0,,0
4,112,0,0,,0
57,49,0,0,,0.4
90449,98459,5,7,,0.6
40154,37128,977,1980,,1
825394,371,2192,5443,,0.6
49,148,0,0,,0.75
11925,12840,2,2,,0
820,1786,1,0,,0.2
85,1,0,0,,0.3
3420,4703,2,1,,0.125
619,281,0,0,,0.4
555,678,0,0,,0
11983,809,1,2,,0.733333333
28,163,0,0,,1
8758,677,6,16,,1
200,413,0,0,,0
8758,677,143,474,,0
199,1211,0,0,,0.3
450,732,0,1,,0
8758,677,5,6,,0.85
4,50,0,1,,0.8
1375,845,2,5,,0.55
45,201,0,0,,0
8736,8695,3,2,,0.6
45,268,0,1,,0.535714286
639,676,2,3,,0.125
1509,888,0,0,,0.6
1522,3241,1,3,,0
665,1664,0,1,,0.625
565532,616,57,296,,0
11198,11538,4,1,,0.6
169,305,1,6,,0.3
7968,8676,0,2,,0.55
5758,1152,0,2,,0.6125
11980,12813,0,0,,0.5
15408,1562,0,8,,0.652380952
657,973,0,19,,0.183333333
1208,2111,1,2,,0
61,645,0,0,,0
123500,111524,538,726,,0
173733,657,0,4,,0
645,379,0,0,,0.142857143
1147,1717,0,0,,0.625
41,89,0,0,,0.6
168,253,0,0,,0.683333333
4477,4727,0,1,,0.65
236,1,0,0,,0
5,37,0,0,,0
1183,742,0,1,,0
378,426,2,0,,0.6
44729,23851,1,2,,0.2
8623,1651,4,32,,1
2734,2906,0,0,,0.6
8559,9332,2,2,,0.454545455
15194,3517,17,13,,0.3
56,114,0,0,,0.4
21198,2676,3,8,,0.4
5690,1092,3,6,,0.5
11,12,0,0,,0.6
11,16,0,0,,0.6
2359,227,0,0,,0.6
33,116,0,0,,0
3665,10,0,0,,0.6
7,48,0,0,,0.8
125,470,0,0,,0
246,614,0,0,,0.416666667
2364,2116,2,3,,0.55
1095,1250,0,0,,0.541666667
150,51,0,0,,0.6
2162,518,0,0,,0.2
14,22,0,0,,0.4
153,351,0,0,,0.454545455
8710,8757,1,2,,0
91,213,0,0,,0.165909091
58,140,0,2,,0.888888889
616,844,1,1,,0.142857143
61,22,0,0,,0
2203,14,0,0,,0.875
21643,23623,2,1,,0.5
409,475,0,2,,0.6
168,387,0,0,,0
3208,2821,2,5,,0.333333333
95,547,0,0,,0.454545455
1962,4064,0,0,,0.825
45,226,0,0,,0.4
247,276,0,0,,0
3121,2256,4,11,,0.5
390968,1840,1,5,,0.4
152,415,0,0,,0.6
5094,4825,1,18,,0.4
1067,3093,1,2,,0.6
139,185,0,0,,0.5
2569,2902,0,0,,0
12419,5131,0,3,,0.125
61350,299,0,3,,0
704,1618,0,0,,0.55
1199,854,0,0,,0.2
356,3166,0,0,,0
12894,212,21,100,,0.15
65,181,0,0,,0.454545455
2166,2100,0,0,,0.5
82,155,0,2,,0.125
288,472,1,5,,0
1199,854,0,0,,0.2
150688,1521,1,0,,0.1
542,376,0,1,,0
1508,1517,0,0,,0
3738,4944,5,12,,0.316666667
1883,3304,0,1,,0.566666667
26,167,0,0,,0.866666667
25,314,0,0,,0.9
5528,709,2,8,,0
2646,1752,0,0,,0
193016,399,1,5,,0.066666667
995,1070,0,4,,0
3015,998,0,1,,0.4
303,519,0,0,,0.25
396,2532,0,1,,0.6125
31,235,1,2,,0.5
168,641,0,0,,0.4
1102,628,0,0,,0.6
74541,36950,6,6,,0.6
169,438,2,1,,1
2016,5002,0,0,,0.527272727
0,5,0,0,,0
2955,4196,1,0,,1
781911,1440,18,47,,1
1995,4934,0,0,,0.725
8,110,0,0,,0.525
765,927,0,0,,0
464,1668,0,1,,0
16597,15936,6,5,,0
19,16,0,0,,0.066666667
2207,3466,0,0,,0
990,273,0,1,,0
97,215,0,0,,0
432,1191,0,0,,1
10,15,0,0,,0.1
1326,820,0,1,,0.5
5445,5912,0,1,,0.142857143
8006,666,0,0,,0.5
1198,445,1,6,,1
2272,293,0,0,,0.1
16365,16775,0,2,,0.6
2,40,0,0,,0
3027,4884,1,2,,0
1,0,0,0,,0.611111111
1866,3662,1,1,,0
7974,8764,0,1,,0.6
2599,4719,0,0,,0
1982,2624,0,1,,1
2251,4446,1,1,,0.383333333
5101,5116,0,0,,0.454545455
3,47,0,0,,0
513,1115,0,0,,0
261,419,0,0,,0.625
588305,73,1,3,,0
11164,10504,0,0,,0
2304,268,4,8,,0
2158,1823,0,0,,1
36,154,0,0,,0.65
195,1003,1,1,,0.506944444
2288,5002,0,0,,0.2
37,149,2,2,,0.066666667
419962,191,0,20,,0
896,4267,1,1,,0.666666667
542,284,3,10,,0
484,277,0,2,,0.066666667
275,1069,0,0,,0.6
753,3194,5,9,,0.5
3301,3636,0,0,,0.454545455
17,14,0,1,,0.335714286
364,1441,0,0,,0
91,1004,0,0,,0
2,35,0,0,,0
275070,1136,12,14,,0
2,163,0,0,,0
550402,4250,1,14,,0.633333333
5134,5534,0,0,,0.6
371,367,0,0,,0.8
44,212,0,0,,0.454545455
1679,22,0,3,,0.327777778
3232,4928,0,2,,1
920681,575,2,131,,0
8,17,0,0,,0.8
10,37,0,0,,0
9,162,0,0,,0.454545455
5,0,0,0,,0
406,233,0,2,,0.283333333
3968,4696,1,0,,0.125
468443,4,0,4,,0.144444444
498,1245,0,0,,0.544444444
19,85,0,0,,0.416666667
2721,873,2,9,,0.2
6654,6817,0,0,,0.4
488814,4822,3225,6298,,0.5
89,2992,0,0,,0
22751306,1125,35,119,,0
1,115,0,0,,0
128,0,0,0,,0
664,139,0,3,,0.40625
1724,4931,1,0,,0.75
56,4,1,2,,0
149,18,0,0,,0.25
563,458,0,3,,0
589,623,0,0,,0.6
1011,3690,0,0,,0.454545455
608,895,0,0,,0.6
513,1115,1,1,,0.4
4985,1738,10,30,,0.5
31,476,0,0,,0
209,757,0,0,,1
8,61,0,0,,0
0,13,0,0,,0.425
126,375,0,3,,0
3933,4854,0,0,,1
8343,8985,0,0,,0.2
92,270,0,0,,0.6
621,634,0,0,,1
5094,5018,0,0,,0.454545455
17,5,0,0,,0.142857143
18652,10460,0,5,,0
157126,2061,3,10,,0.6
27,50,0,0,,0
40,118,0,0,,0
39160,8995,23,81,,0
3479,4316,0,1,,0.6
1172,2274,0,0,,0.4
40,245,0,0,,0.15
1186,2371,0,0,,1
168,132,0,0,,0
14,310,0,0,,0.5
447,2583,0,1,,0
85,122,0,0,,0.3
21,124,0,0,,0
3044,3073,0,0,,0.5
2,32,0,0,,0
120,376,0,0,,0.25
84,496,0,0,,0
223,579,0,0,,0.454545455
355,335,0,0,,0
9,34,0,0,,0
4485,4006,0,0,,0.454545455
14959,12932,1,3,,0.454545455
5497,6036,0,0,,0.6
6,40,1,0,,0
12435,104,4,13,,0.125
1,2,1,1,,0
2988,1740,0,0,,0
203,596,0,0,,0
41,3,0,1,,0.625
3443019,758,4,33,,0.142857143
7681,463,1,2,,0.6
13,20,0,0,,0.5
355,318,1,3,,0.6
6661,273,0,0,,0
10114,10135,0,0,,0.677272727
347,284,0,10,,1
1723,3322,2,5,,0
97,17,0,6,,0
7872,8311,0,1,,0.6
9212,9242,0,0,,0.4
531,1983,0,0,,0
115,525,0,0,,0.75
1247,229,0,1,,0.75
25896,81,45,222,,0.45
2046,2708,1,2,,0
2,151,0,0,,0.454545455
47,118,1,2,,0
17,41,0,0,,0.25
28783,12508,0,13,,0.375
142,610,0,0,,0.25
46,4,0,0,,1
15409,1562,2,9,,0.833333333
6,8,32,60,,0.55
118,62,0,0,,0.25
955,356,0,1,,0.275
0,0,0,0,,0
20,148,0,0,,0
3846439,831,13,62,,0
263148,347,0,13,,0
235,363,0,0,,0.75
1149,4635,0,0,,0
4,123,0,0,,0
11257,10340,3,4,,0.933333333
579,1690,1,0,,0.5
2182,2181,1,2,,0.6
34461,166,0,1,,0.142857143
708,2051,0,0,,0.375
708,2051,0,0,,0
263148,347,0,7,,0
4361,4532,0,0,,0.6
3443019,758,25,65,,0.142857143
3,45,0,0,,0
151,886,0,1,,0.25
2415,4993,0,0,,0.3625
6155,6730,0,1,,0.3
36303,24840,9,10,,0.25
7423,4859,0,1,,0.6
790,1223,0,0,,0
151,886,0,1,,0
1,4,0,0,,0.65
3,7,1,0,,0.875
87,316,0,0,,0.393181818
960,1205,0,0,,0.5625
413,738,0,0,,0.5
2396,3334,4,7,,0.5125
214,478,0,0,,0
1,11,0,0,,0
42162,1247,0,0,,0
1310,2054,0,0,,0
253,160,1,1,,0.6
3043,2955,0,4,,0.3
58567,14581,0,0,,0.6
64,241,0,0,,0.454545455
914,1541,0,1,,0.454545455
3983,4038,0,0,,0
228,990,0,1,,0
1349,241,0,0,,0.5
11100,11093,0,1,,0.3
1659,2793,0,1,,0.438888889
1002,1169,27,26,,0
101,67,0,0,,0.454545455
0,0,0,0,,0
77,21,0,0,,0.75
16,51,0,0,,0
75,176,0,0,,0.25
6163,6754,2,7,,0
107,0,0,0,,0
2005,2936,0,2,,0
346,362,0,0,,0
4269,4414,1,1,,0
416,1611,0,3,,0.9
83,418,0,0,,0.391666667
225,515,0,1,,0.6
42,405,0,0,,0
3983,4038,0,0,,0
99,1,0,0,,0
5094,5018,0,0,,0.454545455
5862,4300,1,3,,0.6
1733,2865,6,9,,0
4667,4971,0,0,,0
88,118,0,1,,0
579,2249,0,0,,0.25
63,287,0,1,,0
3303,4833,2,4,,0
21,42,1,3,,0.35
175,917,1,2,,0.375
7,40,0,0,,0.454545455
11,44,0,0,,0
304,388,0,1,,0
4152,4150,0,1,,0.6
4654,854,2,2,,0
8,176,0,1,,0.3875
6,10,0,0,,0.5
1264,499,0,7,,0.1
3876,4667,0,0,,0.4
1463,2139,0,0,,0.375
572,1315,1,0,,1
120,120,0,0,,0.3
7,29,0,0,,0
8,111,0,0,,0.8125
20178,19768,3,4,,1
5618,5113,4,23,,0
352,197,0,0,,0.6
4,12,1,1,,0
6459,7040,1,2,,0
1,23,0,0,,0
363,989,0,0,,0.5
4262,4506,1,1,,0.2
1,17,0,0,,1
53,576,0,0,,0.875
135,338,0,0,,0
8,44,0,0,,0
1593,1453,0,0,,1
2177,4937,1,0,,0
8,44,0,0,,0.327272727
448,194,0,4,,0.3625
891,2154,0,0,,0
1,15,0,0,,0
247,329,1,3,,0.888888889
1242,423,0,0,,0.5
1494,964,133,318,,0.5
6,28,0,0,,0.454545455
9589,4043,0,0,,0.05
96,394,0,0,,0.5
2972,3754,1,5,,0.7
293,686,1,2,,0
3512,3455,0,4,,0.3
1128,2252,0,0,,0
15370,2937,10,19,,0.5
286,1,0,0,,0.427777778
91,675,0,0,,0.2
172005,112,30,100,,0.775
3,4,0,0,,0.288888889
209,489,0,2,,0
313,276,1,3,,0.44375
124,53,0,1,,0.1
845,522,0,0,,0.454545455
206,553,0,0,,0.888888889
223,533,0,0,,0
3303,4833,3,10,,0.4
3192,2337,0,1,,0.8
8468,9014,1,0,,0.5
132,172,0,0,,0.4
230,648,0,0,,0
6446,6186,11,16,,0
3,32,0,1,,0
10,195,0,0,,0
488,235,0,1,,1
20,58,0,0,,0.454545455
172005,112,33,98,,0.775
90643,198,3,9,,0.2
18903,1893,3,0,,0
537399,18483,1282,2734,,0.3
0,5,0,1,,0
678,865,0,0,,0.4
512,937,1,2,,0.427777778
1469442,42,1,21,,0.2
392,484,0,0,,0.535714286
6,14,0,0,,0
225,257,0,0,,0
26825,580,19,74,,0.454545455
399,956,8,17,,0.9
20,226,0,0,,0
71,131,0,5,,0.416666667
5977,644,5,11,,0.3125
7551,6257,10,63,,0.144444444
554,213,1,4,,0.276785714
93,279,0,0,,0
8189,2410,0,9,,0
129,433,0,0,,0
622,607,0,0,,0
23,105,0,0,,0.454545455
84986,1965,1,241,,0.4
42162,1247,2,11,,0
74,299,0,0,,0.575
105349,161,1,1,,0
53,766,0,1,,0.25
0,128,0,0,,0.569444444
6973,6680,0,0,,0.25
51762,5,0,0,,0
43,0,0,3,,0
5,102,0,0,,0.333333333
19,48,0,0,,0
138,268,0,0,,0.454545455
499,781,0,0,,0.5
59,575,0,0,,0.454545455
115,230,0,0,,0.7
69,340,0,0,,0.454545455
4916,5247,0,0,,0.454545455
10509,10008,21,25,,0.833333333
139,574,0,1,,0
134,179,0,0,,1
1361,5000,0,0,,0
3574,4915,1,0,,0.2
2823,2247,1,0,,0.454545455
340,5000,0,1,,0
1695,4998,2,3,,1
2499,86,0,0,,0
3303,4833,3,6,,0.4
1,171,0,1,,0
123,1136,0,0,,0.767857143
3042,1161,0,23,,0
10871,10466,0,4,,0.5
7,4,0,0,,0
24402,17271,0,0,,0
111,2,0,2,,0.3
11,107,0,0,,0.35
48,89,0,0,,0.5
554,849,0,0,,0
978,1297,0,0,,0.4
978,1297,0,0,,0
4,43,0,0,,0.55
392,1701,0,0,,0
37,653,0,0,,0.454545455
2091,3920,0,0,,0.6625
3818,4178,0,0,,0.5
764,4318,0,0,,0.5
1279,1827,47,186,,0.366666667
474,1972,0,0,,0.651136364
272,424,0,0,,0.454545455
161,1766,0,0,,0.75
59,420,0,0,,0.5
